sourceFile,unitId,text,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_982b78415e,운영PC 통신 #4 / 10.10.121.161,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,운영PC 통신 #3 / 10.10.135.161,"[""regex_identifier""]","[{""kw"": ""10.10.121.161"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_34728f17bf,열차모니터 #1 / 10.10.124.162 / 33492,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,운영PC 통신 #4 / 10.10.121.161,"[""regex_identifier""]","[{""kw"": ""10.10.124.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_2c6dc59168,열차모니터 #2 / 10.10.125.162,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,열차모니터 #1 / 10.10.124.162 / 33492,"[""regex_identifier""]","[{""kw"": ""10.10.125.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_17ad18d484,열차모니터 #3 / 10.10.99.162,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,열차모니터 #2 / 10.10.125.162,"[""regex_identifier""]","[{""kw"": ""10.10.99.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_6b5935b177,열차모니터 #4 / 10.10.200.162,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,열차모니터 #3 / 10.10.99.162,"[""regex_identifier""]","[{""kw"": ""10.10.200.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_c2ae416bd5,- 예시1) 2498번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,2. **메모장에서 파일 내용 확인**,"[""regex_identifier""]","[{""kw"": ""1899-4446"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_2d4fcec917,`2498번 → 1011번 → 010-2293-5889`,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,- 예시1) 2498번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,"[""regex_identifier""]","[{""kw"": ""010-2293-5889"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_19859f6ed5,- 예시2) 2499번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,`2498번 → 1011번 → 010-2293-5889`,"[""regex_identifier""]","[{""kw"": ""1899-4446"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_ed8f900e70,`2499번 → 1017번 → 010-63559370`,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,- 예시2) 2499번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,"[""regex_identifier""]","[{""kw"": ""010-63559370"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_62601de51a,123 / 4-1234-1234-5678,,관련사진,"[""regex_identifier""]","[{""kw"": ""1234-1234"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_166ea8edb3,"- 아라역 / 인터폰 IP, / 교환기 번호 / : / 172.40.109.176, / 7936",,◯ / 검단연장 / 역무자동화 / 설비 인터폰 I / P,"[""regex_identifier""]","[{""kw"": ""172.40.109.176"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_afebbba5e9,"- 신검단 / 중앙역 인터 / 폰 IP, 교환기 / 번호 : / 172.40.108.176, / 7946",,"- 아라역 / 인터폰 IP, / 교환기 번호 / : / 172.40.109.176, / 7936","[""regex_identifier""]","[{""kw"": ""172.40.108.176"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_b16d8f25d7,"- 검단호 / 수공원역 인 / 터폰 IP, 교환 / 기 번호 : / 172.40.107.176, / 7956",,"- 신검단 / 중앙역 인터 / 폰 IP, 교환기 / 번호 : / 172.40.108.176, / 7946","[""regex_identifier""]","[{""kw"": ""172.40.107.176"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_a3f9916cd1,"- 아라역 / 인터폰 IP / , 교환기 번호 / : 172.40.109.175, / 7935",,◯ / 검단연장 / 역무자동 / 화설비 인터폰 I / P,"[""regex_identifier""]","[{""kw"": ""172.40.109.175"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_cc2a01bf9f,"- 신검단 / 중앙역 인 / 터폰 IP, 교환기 / 번호 : 172.40.108.175, / 7945",,"- 아라역 / 인터폰 IP / , 교환기 번호 / : 172.40.109.175, / 7935","[""regex_identifier""]","[{""kw"": ""172.40.108.175"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_e80595d79f,"- 검단호 / 수공원역 / 인터폰 IP, 교환 / 기 번호 : 172.40.107.175, / 7955",,"- 신검단 / 중앙역 인 / 터폰 IP, 교환기 / 번호 : 172.40.108.175, / 7945","[""regex_identifier""]","[{""kw"": ""172.40.107.175"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_680acad2fe,◯ 예)캠퍼스 / 타운역 IPV4 / 주소:10.41.33.21 서브넷마스크 255.2 / 55.255.0,,◯ 로컬영역 / 연결->속성-> / IPV4주소 등 Internet Protocol V4(T / CP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.33.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_e467732a54,◯ 예)검단호 / 수공원역 / IPV4주소:10.41.7.21 서브넷마스크 255.255.255,,◯ 로컬영역 / 연결->속성 / -> IPV4주소 등 Internet Protocol V4(TCP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.7.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_f4394c8136,기본게 / 이트웨이 / 10.41.7.1,,◯ 예)검단호 / 수공원역 / IPV4주소:10.41.7.21 서브넷마스크 255.255.255,"[""regex_identifier""]","[{""kw"": ""10.41.7.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_680acad2fe,◯ 예)캠퍼스 / 타운역 IPV4 / 주소:10.41.33.21 서브넷마스크 255.2 / 55.255.0,,◯ 로컬영역 / 연결->속성-> / IPV4주소 등 Internet Protocol V4(T / CP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.33.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_680acad2fe,◯ 예)캠퍼스 / 타운역 IPV4 / 주소:10.41.33.21 서브넷마스크 255.2 / 55.255.0,,◯ 로컬영역 / 연결->속성-> / IPV4주소 등 Internet Protocol V4(T / CP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.33.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_c8144ef2c3,예) 검암 / 역 IP주소: / 10.214.207.21 / 서브넷마스크 25,,인터넷 / 프로토콜버전 / 4(TCP/IPv4) 더 / 블클릭,"[""regex_identifier""]","[{""kw"": ""10.214.207.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_bc8b238778,기본 / 게이트웨이 / 10.241.170.1,,예) 검암 / 역 IP주소: / 10.214.207.21 / 서브넷마스크 25,"[""regex_identifier""]","[{""kw"": ""10.241.170.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_5f117680d1,예) 검암 / 관리역 IP주소 / :10.214.207.22 서브넷마스크 255.255.0.0,,인터넷 / 프로토콜버전4 / (TCP/IPv4) 더블클릭,"[""regex_identifier""]","[{""kw"": ""10.214.207.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""255.255.0.0"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,2,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_e3f900f3e1,기본 / 게이트웨이 1 / 0.241.170.1,,예) 검암 / 관리역 IP주소 / :10.214.207.22 서브넷마스크 255.255.0.0,"[""regex_identifier""]","[{""kw"": ""0.241.170.1"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_996d9e0eea,예) 전자 / 파트 IP주소:10.214.207.13 / 서브넷,,인터넷 프 / 로토콜버전4(TCP/IPv4) 더 / 블클릭,"[""regex_identifier""]","[{""kw"": ""10.214.207.13"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_88fb98e991,기본 / 게이트웨이 10.241.170.1,,예) 전자 / 파트 IP주소:10.214.207.13 / 서브넷,"[""regex_identifier""]","[{""kw"": ""10.241.170.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_417e862149,서브넷마스크 255.255.0.0,,공유센터->어댑터설정변경->이더넷(우클릭)->속성에서,"[""regex_identifier""]","[{""kw"": ""255.255.0.0"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_62601de51a,123 / 4-1234-1234-5678,,관련사진,"[""regex_identifier""]","[{""kw"": ""1234-1234"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_14e0c51b96,접속한다.(IP : 10.41.201.13),,제6조(점검과 검사),"[""regex_identifier""]","[{""kw"": ""10.41.201.13"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_2adfc39a93,◯ Web에서 / http://10.41.201.70:30001에,,검사방법,"[""regex_identifier""]","[{""kw"": ""10.41.201.70"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_5bf9439c4e,◯ SecureC / RT 프로그램에서 10.214.170.11(hcs_inch) 으 / 로 접속한,,참고사항,"[""regex_identifier""]","[{""kw"": ""10.214.170.11"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_5bf9439c4e,◯ SecureC / RT 프로그램에서 10.214.170.11(hcs_inch) 으 / 로 접속한,,참고사항,"[""regex_identifier""]","[{""kw"": ""10.214.170.11"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_99256bb6e9,"03:10:24 / TQ STA / RTED, ALL BORDE / RS CLOSED, OB / AND TA DI",,TQ S,"[""regex_identifier""]","[{""kw"": ""03:10:24"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_e24958a84c,03:10:29 / TRAIN / 33 VEHICLES 33 ? / VERIFICATION R / EQUIRED,,"03:10:24 / TQ STA / RTED, ALL BORDE / RS CLOSED, OB / AND TA DI","[""regex_identifier""]","[{""kw"": ""03:10:29"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_af9e204edd,03:10:29 / TRAIN / 33 PASSIVE VOBC / 233 IN DATACO / MMUNICA,,03:10:29 / TRAIN / 33 VEHICLES 33 ? / VERIFICATION R / EQUIRED,"[""regex_identifier""]","[{""kw"": ""03:10:29"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_ed9c0d240d,"03:12:33 / TRAIN / ACQUIRE COMPLET / ED, PLEASE LOC / ATE AND",,03:10:29 / TRAIN / 33 PASSIVE VOBC / 233 IN DATACO / MMUNICA,"[""regex_identifier""]","[{""kw"": ""03:12:33"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_8ab00858ab,03:12:33 / TRAIN / 33 EMERGENCY BR / AKE ON,,"03:12:33 / TRAIN / ACQUIRE COMPLET / ED, PLEASE LOC / ATE AND","[""regex_identifier""]","[{""kw"": ""03:12:33"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_234a677993,"03:12:44 / TQ EN / DED / , OB AND T",,TQ E,"[""regex_identifier""]","[{""kw"": ""03:12:44"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_0e7043bc40,03:12:34 / TRAIN / 33 / REQUESTS,,"03:12:44 / TQ EN / DED / , OB AND T","[""regex_identifier""]","[{""kw"": ""03:12:34"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c4c0bc4572,03:13:18 / TRAIN / 33 / ENTRY VERI,,EV 33 2,"[""regex_identifier""]","[{""kw"": ""03:13:18"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_5d3b0cbe5a,03:13:18 / TRAIN / 33 / VEHICLE(S),,03:13:18 / TRAIN / 33 / ENTRY VERI,"[""regex_identifier""]","[{""kw"": ""03:13:18"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c0b16cbfa7,03:14:11 T / RAIN 33 / CHANGED TO / DRIVERLESS / MODE,,TA 33 0,"[""regex_identifier""]","[{""kw"": ""03:14:11"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_dc8cff8195,03:14:12 T / RAIN 33 / EMERGENCY / BRAKE OFF,,03:14:11 T / RAIN 33 / CHANGED TO / DRIVERLESS / MODE,"[""regex_identifier""]","[{""kw"": ""03:14:12"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_2300ba2f83,03:14:12 T / RAIN 33 / TARGET POIN / T PULLBACK / - OLDTPCDE NEWTP / C DE,,03:14:12 T / RAIN 33 / EMERGENCY / BRAKE OFF,"[""regex_identifier""]","[{""kw"": ""03:14:12"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_19c5c20fa1,03:14:13 T / RAIN 33 / EMERGENCY / BRAKE ON,,03:14:12 T / RAIN 33 / TARGET POIN / T PULLBACK / - OLDTPCDE NEWTP / C DE,"[""regex_identifier""]","[{""kw"": ""03:14:13"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_223b01bd28,ex) BindAddress=172.16.64.2(SD3001) 172.16.67.66(STN201,,SD는,"[""regex_identifier""]","[{""kw"": ""172.16.64.2"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""172.16.67.66"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_9c391c18d8,ex) local/scep/cert_exch.pl –ext_ip 172.16.1.31 –int_ip,,② / usr/ local/scep/cert_exch.pl –ext_ip SD116E0 –int_ip SD116E1 –ca_ip,"[""regex_identifier""]","[{""kw"": ""172.16.1.31"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_70c8aa3411,–ca_ip 172.16.64.19 –days 0,,ex) local/scep/cert_exch.pl –ext_ip 172.16.1.31 –int_ip,"[""regex_identifier""]","[{""kw"": ""172.16.64.19"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_e7189515c2,# / ping –I 172.16.64.30 172 / .16.64.1,,① / C / A서버와 ping test 통신확인,"[""regex_identifier""]","[{""kw"": ""172.16.64.30"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_be570a9fc5,아이콘 우클릭 후 WEB Browser로 로그인 (ID: admin),,연결,"[""regex_identifier""]","[{""kw"": ""ID: admin"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_96f1bebd42,IR S/W 아이콘 우클릭 후 WEB Browser로 로그인 (ID: admin),,연결,"[""regex_identifier""]","[{""kw"": ""ID: admin"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c4f5a575a6,Password: ******ICN2admin10! or IC,,5. / HIRSCHMANN / 접속,"[""regex_identifier""]","[{""kw"": ""Password: ******ICN2admin10!"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_283d0bc504,"➢ / ID: mana / ger, PW: **** / ** ICN2ad",,➢ / Telnet 으 / 로 접속,"[""regex_identifier""]","[{""kw"": ""ID: mana"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
