sourceFile,unitId,text,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_ab1ea2f68f,1) 접속정보 http://10.5.54.53/acem / an/index.,,❍ / EMS-R 감시장치에 DU상태감시를 / 조회한다.,"[""regex_identifier""]","[{""kw"": ""10.5.54.53"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_c165576921,1) 접속정 / 보 http://10.5.54.53/a / ceman/,,❍ EMS-R / 감시장치에 접속하여 / RRU 동,"[""regex_identifier""]","[{""kw"": ""10.5.54.53"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_0ca75aebbb,1) 접속정 / 보 / http://10.5.54.53/aceman/index.do / (ID/PW : *,,❍ EMS-R / 감시 / 장치에서 클럭연동정보 및 급전선 / VSWR값을,"[""regex_identifier""]","[{""kw"": ""10.5.54.53"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_5e0d06b083,"- 10.5.200.1(관제 / #1)/ 10.5.200, / 2(관제#2), / ssH(연결 / 타 / 입), / 로그인(admi / n,, / cont",,❍ / EMS client PC / 에서 putty.ex / e 또는 Se / cureCRT / 등 / 접 / 속 프로그램 / 실 / 행,"[""regex_identifier""]","[{""kw"": ""10.5.200.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,1,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_ffc76ae34e,CLUSTER / _IP='172.40.200.11',,"""""cluster.con / f"" 7L, 155B% zz","[""regex_identifier""]","[{""kw"": ""172.40.200.11"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_51751abade,NODE='0:17 / 2.40.200.12:GeomDan1 ',,UDP_PORT / ='21215',"[""regex_identifier""]","[{""kw"": ""2.40.200.12"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_c8a1bcdd73,NODE='1:17 / 2.40.200.13:GeomDan2,,NODE='0:17 / 2.40.200.12:GeomDan1 ',"[""regex_identifier""]","[{""kw"": ""2.40.200.13"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선 통신관제 장애조치매뉴얼 (260408).md,1호선_통신관제_장애조치매뉴얼_(26_bbc472c3a3,표시된 곳에 “127.0.0.1”입력 후 위의 표시된 대로 설정값을 입력,,바탕화면 마우스 우클릭 “Display settings” 에서 위 사진과 같이 배열,"[""regex_identifier""]","[{""kw"": ""127.0.0.1"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
1호선 통신관제 장애조치매뉴얼 (260408).md,1호선_통신관제_장애조치매뉴얼_(26_9dfa5c1d1b,Status(192.168.0.10) 파일을 / 더블클릭 한다.,,1. 교환설비 운용조작반 PC / 의 C:\ARIEL OMS\vers / ion\ver-636\L,"[""regex_identifier""]","[{""kw"": ""192.168.0.10"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선 통신관제 장애조치매뉴얼 (260408).md,1호선_통신관제_장애조치매뉴얼_(26_34567809e3,전화 번호 확인 방법 / : 2499번 → 1017번 → / 010-63559370,,예시2) 2499번으로 수신된 / 전화가 민원전화(1899-4 / 446)일 경우에,"[""regex_identifier""]","[{""kw"": ""010-63559370"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,2,1,false,,
1호선_기계관제_검사표준매뉴얼.md,1호선_기계관제_검사표준매뉴얼_c894255dc5,- / AI피난시스템 / : / 192.168.10.153,,- / MCS : 192. / 1 / 6 / 8 / .10.150,"[""regex_identifier""]","[{""kw"": ""192.168.10.153"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
1호선_기계관제_검사표준매뉴얼.md,1호선_기계관제_검사표준매뉴얼_5cf7520da4,- / 스마트공기질 / : / 192.168.10.154,,- / AI피난시스템 / : / 192.168.10.153,"[""regex_identifier""]","[{""kw"": ""192.168.10.154"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_기계관제_검사표준매뉴얼.md,1호선_기계관제_검사표준매뉴얼_cce5a50481,- / CCTV(CMS / ) / : / 192.168.10.155,,- / 스마트공기질 / : / 192.168.10.154,"[""regex_identifier""]","[{""kw"": ""192.168.10.155"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_17bb20fbd4,"- ""127.0.0.1"" 입력 후 Connect 클릭",03 화상전송설비 > 03-01 통합관제 대형모니터 순서 불일치 및 표출불가 > 조치 순서,4. **접속 및 설정값 입력**,"[""regex_identifier""]","[{""kw"": ""127.0.0.1"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_2910ef1a3a,TTC 통신 설정 / 219.253.35.200 / 4001,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,항목 / IP 주소 / Port,"[""regex_identifier""]","[{""kw"": ""219.253.35.200"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_e2f2f99cac,운영PC 통신 #1 / 10.10.200.161 / 3030,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,TTC 통신 설정 / 219.253.35.200 / 4001,"[""regex_identifier""]","[{""kw"": ""10.10.200.161"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_91afc7a963,운영PC 통신 #2 / 10.10.99.161,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,운영PC 통신 #1 / 10.10.200.161 / 3030,"[""regex_identifier""]","[{""kw"": ""10.10.99.161"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_1c350c67ef,운영PC 통신 #3 / 10.10.135.161,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,운영PC 통신 #2 / 10.10.99.161,"[""regex_identifier""]","[{""kw"": ""10.10.135.161"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_982b78415e,운영PC 통신 #4 / 10.10.121.161,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,운영PC 통신 #3 / 10.10.135.161,"[""regex_identifier""]","[{""kw"": ""10.10.121.161"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_34728f17bf,열차모니터 #1 / 10.10.124.162 / 33492,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,운영PC 통신 #4 / 10.10.121.161,"[""regex_identifier""]","[{""kw"": ""10.10.124.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_2c6dc59168,열차모니터 #2 / 10.10.125.162,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,열차모니터 #1 / 10.10.124.162 / 33492,"[""regex_identifier""]","[{""kw"": ""10.10.125.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_17ad18d484,열차모니터 #3 / 10.10.99.162,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,열차모니터 #2 / 10.10.125.162,"[""regex_identifier""]","[{""kw"": ""10.10.99.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_6b5935b177,열차모니터 #4 / 10.10.200.162,05 행선안내설비 > 05-01 열차모니터 통신설정 불량 및 추가작업 > 통신설정 주요 IP 정보,열차모니터 #3 / 10.10.99.162,"[""regex_identifier""]","[{""kw"": ""10.10.200.162"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_c2ae416bd5,- 예시1) 2498번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,2. **메모장에서 파일 내용 확인**,"[""regex_identifier""]","[{""kw"": ""1899-4446"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_2d4fcec917,`2498번 → 1011번 → 010-2293-5889`,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,- 예시1) 2498번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,"[""regex_identifier""]","[{""kw"": ""010-2293-5889"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_19859f6ed5,- 예시2) 2499번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,`2498번 → 1011번 → 010-2293-5889`,"[""regex_identifier""]","[{""kw"": ""1899-4446"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
1호선_통신관제_장애조치매뉴얼.md,1호선_통신관제_장애조치매뉴얼_ed8f900e70,`2499번 → 1017번 → 010-63559370`,06 전자교환기설비 > 06-01 교환기 수신된 발신번호 미표출시 조치방법,- 예시2) 2499번으로 수신된 전화가 민원전화(1899-4446)일 경우 발신자 전화번호 확인:,"[""regex_identifier""]","[{""kw"": ""010-63559370"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_62601de51a,123 / 4-1234-1234-5678,,관련사진,"[""regex_identifier""]","[{""kw"": ""1234-1234"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_166ea8edb3,"- 아라역 / 인터폰 IP, / 교환기 번호 / : / 172.40.109.176, / 7936",,◯ / 검단연장 / 역무자동화 / 설비 인터폰 I / P,"[""regex_identifier""]","[{""kw"": ""172.40.109.176"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_afebbba5e9,"- 신검단 / 중앙역 인터 / 폰 IP, 교환기 / 번호 : / 172.40.108.176, / 7946",,"- 아라역 / 인터폰 IP, / 교환기 번호 / : / 172.40.109.176, / 7936","[""regex_identifier""]","[{""kw"": ""172.40.108.176"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_b16d8f25d7,"- 검단호 / 수공원역 인 / 터폰 IP, 교환 / 기 번호 : / 172.40.107.176, / 7956",,"- 신검단 / 중앙역 인터 / 폰 IP, 교환기 / 번호 : / 172.40.108.176, / 7946","[""regex_identifier""]","[{""kw"": ""172.40.107.176"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_a3f9916cd1,"- 아라역 / 인터폰 IP / , 교환기 번호 / : 172.40.109.175, / 7935",,◯ / 검단연장 / 역무자동 / 화설비 인터폰 I / P,"[""regex_identifier""]","[{""kw"": ""172.40.109.175"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_cc2a01bf9f,"- 신검단 / 중앙역 인 / 터폰 IP, 교환기 / 번호 : 172.40.108.175, / 7945",,"- 아라역 / 인터폰 IP / , 교환기 번호 / : 172.40.109.175, / 7935","[""regex_identifier""]","[{""kw"": ""172.40.108.175"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_e80595d79f,"- 검단호 / 수공원역 / 인터폰 IP, 교환 / 기 번호 : 172.40.107.175, / 7955",,"- 신검단 / 중앙역 인 / 터폰 IP, 교환기 / 번호 : 172.40.108.175, / 7945","[""regex_identifier""]","[{""kw"": ""172.40.107.175"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_680acad2fe,◯ 예)캠퍼스 / 타운역 IPV4 / 주소:10.41.33.21 서브넷마스크 255.2 / 55.255.0,,◯ 로컬영역 / 연결->속성-> / IPV4주소 등 Internet Protocol V4(T / CP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.33.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_e467732a54,◯ 예)검단호 / 수공원역 / IPV4주소:10.41.7.21 서브넷마스크 255.255.255,,◯ 로컬영역 / 연결->속성 / -> IPV4주소 등 Internet Protocol V4(TCP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.7.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_f4394c8136,기본게 / 이트웨이 / 10.41.7.1,,◯ 예)검단호 / 수공원역 / IPV4주소:10.41.7.21 서브넷마스크 255.255.255,"[""regex_identifier""]","[{""kw"": ""10.41.7.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_680acad2fe,◯ 예)캠퍼스 / 타운역 IPV4 / 주소:10.41.33.21 서브넷마스크 255.2 / 55.255.0,,◯ 로컬영역 / 연결->속성-> / IPV4주소 등 Internet Protocol V4(T / CP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.33.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_680acad2fe,◯ 예)캠퍼스 / 타운역 IPV4 / 주소:10.41.33.21 서브넷마스크 255.2 / 55.255.0,,◯ 로컬영역 / 연결->속성-> / IPV4주소 등 Internet Protocol V4(T / CP/IPv4,"[""regex_identifier""]","[{""kw"": ""10.41.33.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_c8144ef2c3,예) 검암 / 역 IP주소: / 10.214.207.21 / 서브넷마스크 25,,인터넷 / 프로토콜버전 / 4(TCP/IPv4) 더 / 블클릭,"[""regex_identifier""]","[{""kw"": ""10.214.207.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_bc8b238778,기본 / 게이트웨이 / 10.241.170.1,,예) 검암 / 역 IP주소: / 10.214.207.21 / 서브넷마스크 25,"[""regex_identifier""]","[{""kw"": ""10.241.170.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_5f117680d1,예) 검암 / 관리역 IP주소 / :10.214.207.22 서브넷마스크 255.255.0.0,,인터넷 / 프로토콜버전4 / (TCP/IPv4) 더블클릭,"[""regex_identifier""]","[{""kw"": ""10.214.207.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""255.255.0.0"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,2,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_e3f900f3e1,기본 / 게이트웨이 1 / 0.241.170.1,,예) 검암 / 관리역 IP주소 / :10.214.207.22 서브넷마스크 255.255.0.0,"[""regex_identifier""]","[{""kw"": ""0.241.170.1"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_996d9e0eea,예) 전자 / 파트 IP주소:10.214.207.13 / 서브넷,,인터넷 프 / 로토콜버전4(TCP/IPv4) 더 / 블클릭,"[""regex_identifier""]","[{""kw"": ""10.214.207.13"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_88fb98e991,기본 / 게이트웨이 10.241.170.1,,예) 전자 / 파트 IP주소:10.214.207.13 / 서브넷,"[""regex_identifier""]","[{""kw"": ""10.241.170.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_417e862149,서브넷마스크 255.255.0.0,,공유센터->어댑터설정변경->이더넷(우클릭)->속성에서,"[""regex_identifier""]","[{""kw"": ""255.255.0.0"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_62601de51a,123 / 4-1234-1234-5678,,관련사진,"[""regex_identifier""]","[{""kw"": ""1234-1234"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_14e0c51b96,접속한다.(IP : 10.41.201.13),,제6조(점검과 검사),"[""regex_identifier""]","[{""kw"": ""10.41.201.13"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_2adfc39a93,◯ Web에서 / http://10.41.201.70:30001에,,검사방법,"[""regex_identifier""]","[{""kw"": ""10.41.201.70"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_5bf9439c4e,◯ SecureC / RT 프로그램에서 10.214.170.11(hcs_inch) 으 / 로 접속한,,참고사항,"[""regex_identifier""]","[{""kw"": ""10.214.170.11"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
"2. 전자분야 검사표준매뉴얼(검단연장, 도어리스, 2호선 통화장치, 일상점검 , 통화장치 기능시험 추가).md",2._전자분야_검사표준매뉴얼(검단연장_5bf9439c4e,◯ SecureC / RT 프로그램에서 10.214.170.11(hcs_inch) 으 / 로 접속한,,참고사항,"[""regex_identifier""]","[{""kw"": ""10.214.170.11"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_99256bb6e9,"03:10:24 / TQ STA / RTED, ALL BORDE / RS CLOSED, OB / AND TA DI",,TQ S,"[""regex_identifier""]","[{""kw"": ""03:10:24"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_e24958a84c,03:10:29 / TRAIN / 33 VEHICLES 33 ? / VERIFICATION R / EQUIRED,,"03:10:24 / TQ STA / RTED, ALL BORDE / RS CLOSED, OB / AND TA DI","[""regex_identifier""]","[{""kw"": ""03:10:29"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
