sourceFile,unitId,text,text_raw,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
2호선 신호설비 점검 표준매뉴얼(Ver4.1).md,2호선_신호설비_점검_표준매뉴얼(Ve_9c3ac68f70,󰋎 원격리셋 장치는 STC/PDIU 장애발생 대비 신 속한 고장조치 방안으로 사용한다.,󰋎 원격리셋 / 장치는 STC/PDIU / 장애발생 대비 신 / 속한 고장조치 방안으로 / 사용한다.,,점검기준,"[""ai_procedural_sensitive""]","[{""kw"": ""원격 리셋"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,3,0,1,0,FALSE,s,
2호선 신호설비 점검 표준매뉴얼(Ver4.1).md,2호선_신호설비_점검_표준매뉴얼(Ve_6f3ff4d6bd,󰋎 원격리셋 장치는 S TC/PDIU 장애발생 대비 신 속한 고장,󰋎 원격리셋 / 장치는 S / TC/PDIU 장애발생 대비 신 / 속한 고장,,점검기준,"[""ai_procedural_sensitive""]","[{""kw"": ""원격 리셋"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,2,0,1,0,FALSE,s,
2호선 신호설비 점검 표준매뉴얼(Ver4.1).md,2호선_신호설비_점검_표준매뉴얼(Ve_458ef6cb50,󰋎 원격리셋 장치는 STC/PD IU 장애발생 대비 신속한 고장조치 방안으로 사용,󰋎 원격리셋 / 장치는 STC/PD / IU 장애발생 대비 신속한 고장조치 방안으로 / 사용,,점검기준,"[""ai_procedural_sensitive""]","[{""kw"": ""원격 리셋"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,3,0,1,0,FALSE,s,
2호선 신호설비 점검 표준매뉴얼(Ver4.1).md,2호선_신호설비_점검_표준매뉴얼(Ve_ad831b8d29,󰋎 원격리셋 장치는 STC/PDIU 장애발생 대비 신속한,󰋎 원격리셋 / 장치는 / STC/PDIU / 장애발생 대비 / 신속한,,점검기준,"[""ai_procedural_sensitive""]","[{""kw"": ""원격 리셋"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,2,0,1,0,FALSE,s,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_bc9ffcf761,"위 호의 조치 이후 재차단 이 발생한 경우, 전기파트 근무책임자에게 응급조치를 지 시한","위 호의 조치 이후 재차단 / 이 발생한 / 경우, 전기파트 근무책임자에게 응급조치를 지 / 시한",,위 호의 조치 후 재차단될 / 경우에는 / 차단된 회로를 분리하고 계통을 변경한다,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,2,0,1,0,FALSE,o,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_cb8b2fe0e9,"Feeder용 HSCB 자동재투입 여부를 확인하고, 1회","Feeder용 HSCB 자동재투입 여부를 확인하고, 1회",,절차가 적용되는 계전요소는 다음과 같다.,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 재투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,1,0,1,0,FALSE,s,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_80c4da57df,장애검출 HSCB의 자동재투입은 트립발생 일정시간 경과 후 자동,장애검출 HSCB의 자동재투입은 트립발생 일정시간 경과 후 자동,,주의사항,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 재투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,3,0,1,0,FALSE,s,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_66394650e8,계통변경 원칙은 다음 기준에 따른다.,계통변경 원칙은 다음 기준에 따른다.,,왕길 역사일반전기 ½ 정전 발생,"[""ai_procedural_sensitive""]","[{""kw"": ""계통변경"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""기준"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,0,1,1,0,FALSE,o,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_0a9d0630ae,시스템 구성에 ‘따라 별도의 FEP 시스 템에서 수행되거 나 MST 내,시스템 구성에 / ‘따라 / 별도의 FEP 시스 / 템에서 수행되거 / 나 MST 내,,하위 Device 및 / 상위 / I/O Drv(spxFep / CommDrv.exe)와 / 데이터 통,"[""ai_procedural_sensitive""]","[{""kw"": ""시스템 구성"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""구성"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,0,1,1,0,FALSE,s,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_acdab5ed5f,항목 [자동절체장치(APS)] Metal 절체,항목 / [자동절체장치(APS)] / Metal 절체,,비 명 / 열차무선설비,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""항목"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,1,0,1,0,FALSE,o,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_eaf0a4f30a,발생하면 실선(METAL)로 자동 절체가,발생하면 실선(METAL)로 자동 절체가,,6-5 정기점검,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,1,0,1,0,FALSE,o,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_acdab5ed5f,항목 [자동절체장치(APS)] Metal 절체,항목 / [자동절체장치(APS)] / Metal 절체,,비 명 / 열차무선설비,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""항목"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,1,0,1,0,FALSE,o,
2호선 통신관제 검사표준매뉴얼(260408).md,2호선_통신관제_검사표준매뉴얼(260_59c50ee3b4,"❍ 장비구성 : UPS, ATS, 축전지","❍ / 장비구성 : / UPS, ATS, 축전지",,❍ / 축전지로 전 / 설비의 최대부하가 걸,"[""ai_procedural_sensitive""]","[{""kw"": ""장비 구성"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""구성"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,0,3,1,0,FALSE,o,
2호선 통신관제 검사표준매뉴얼(260408).md,2호선_통신관제_검사표준매뉴얼(260_2a7ffbabbc,"❍ 장비구성 : 전자교환기, 정류기","❍ / 장비구성 : 전자교환기, / 정류기",,"- / 1호선교환기 2*E1, 차 / 량기지","[""ai_procedural_sensitive""]","[{""kw"": ""장비 구성"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""구성"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,0,1,1,0,FALSE,o,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_44cc5a94a5,발생시 후방 이동국으로 자동 절체 된다..,발생시 후방 이동국으로 자동 절체 된다..,,"증상에따라 통신 불능 또는 통화, 방송 등이 불가 할 수 있다.","[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,1,0,1,0,FALSE,o,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_7570e54526,"열차무선설비 구성 품 중 주장치,","열차무선설비 구성 / 품 중 / 주장치,",,일반사항,"[""ai_procedural_sensitive""]","[{""kw"": ""설비 구성"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""구성"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",FALSE,C,3.2,medium,1,0,1,1,0,FALSE,o,
1호선 신호설비 장애조치매뉴얼 (260408).md,1호선_신호설비_장애조치매뉴얼_(26_57b08a93ba,Shutdown 명령 어 입력,○ / Shutdown 명령 / 어 입력,,- / # sync(5회 / 이상입력 : / 시스템 동기화),"[""ai_procedural_sensitive""]","[{""kw"": ""shutdown 명령"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 신호설비 장애조치매뉴얼 (260408).md,1호선_신호설비_장애조치매뉴얼_(26_f968e708a3,이중화 절체기(CAM) 및 HUB 고장 시,○ / 이중화 절체기(CAM) / 및 HUB 고장 / 시,,"- / 해당 Zone(1, 2, 3) / 해당 시스템 / (Master/Slave) / 구분하여 / 설치","[""ai_procedural_sensitive""]","[{""kw"": ""이중화 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,o,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_0550046a32,제어금지 설정(C ontrol Tag)을 실시한다.,제어금지 / 설정(C / ontrol Tag)을 / 실시한다.,,③ A탁의 지 / 시에 따 / 라 차단기를 투 / ․개방시 복명․복창을 철저히 하고 필요시 / 장애 해당,"[""ai_procedural_sensitive""]","[{""kw"": ""제어금지"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_b097662973,계통절차에 의한 연락수전(검단호수공원 아라),계통절차에 의한 연락수전( / 검단호수공원아라),,④ / 열차관제 통보 및 파트장 / 승인 후 / (검단호수공원아라),"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,1,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_70b18f80eb,계통절차에 의한 연락수전(검단호수공원➡아라),계통절차에 의한 연락수전(검단호수공원➡아라),,④ / 열차관제 통보 및 파트장 승인 후 / (검단호수공원➡아라),"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,1,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_286275ef45,계통절차에 의한 연락수전(예술회관➡신연수),계통절차에 의한 연락수전( / 예술회관➡신연수),,④ / 열차관제 통보 및 파트장 / 승인 후 / (예술회관➡신연수),"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,1,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_08cfa21ba5,계통절차에 의한 연락수전(동춘 테크노파크),계통절차에 의한 연락수전(동춘 / 테크노파크),,④ / 열차관제 통보 및 파트장 승인 후 / (동춘테크노),"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,1,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_a00ad3245b,계통절차에 의한 연락수전(센 트럴파크➡송도달빛공원),계통절차에 의한 연락수전(센 / 트럴파크➡송도달빛공원),,해당차단기 순차투입,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,1,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_855de9b138,"연락수전 : 아라 ➡ 귤 현기지, 임학 작전 (아라➡귤현기지,임학 작전)","연락수전 : 아라 ➡ 귤 / 현기지, 임학 /  작전 / (아라➡귤현기지,임학작전)",,④ / 열차관제 통보 및 파트장 / 승인 후 계통절 / 차에 의한 / 연락급전 실시 / 열차관제 통보 및 파트장 승인후 연락급전,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_49b8259b0b,"연락수전 : 귤현기지 ➡ 임학, 작전 부평시장","연락수전 : 귤현기지 ➡ / 임학, 작전 /  부평시장",,"④ / 열차관제 통보 및 파트장 / 승인 후 계통 / 절차에 의한 연락급전 실시 / (기지➡임학,작전부평시장)","[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_622092f8ab,"연락수전 : 임학 ➡ 작전, 부평 시장 부평삼거리 (임학➡작전,부평시장 삼거리)","연락수전 : 임학 ➡ 작전, / 부평 / 시장  부평삼거리 / (임학➡작전,부평시장삼거리)",,④ / 열차관제 통보 및 파트장 승 / 인 후 / 계통절차에 의한 연락급 / 전 실시 / 열차관제 통보 및 파트장 승인후 연락급전,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_b10adcb32d,"연락수전 : 작전 ➡ 부평시장, 부평삼거리 예술회관","연락수전 : 작전 ➡ 부평시장 / , 부평삼거리  예술회관",,"④ / 열차관제 통보 및 파트장 승인 후 / 계통절차에 의한 연락급전 실시 / (작전➡부시,부삼예술회관)","[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_fcc657fa43,"연락수전 : 부평시 장 ➡ 부평삼거리, 예술회관 신연수","연락수전 : 부평시 / 장 ➡ / 부평삼거리, / 예술회관  신연수",,"(부평시장➡부삼,예술회관신연수)","[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_97b64f18f4,"연락수전 : 예술회관 ➡ 신연수, 동춘 테 크노파크 (예술➡신연수,동춘 테크노)","연락수전 : 예술회관 ➡ / 신연수, 동춘  테 / 크노파크 / (예술➡신연수,동춘테크노)",,④ / 열차관제 통보 및 파트장 승 / 인 후 계통절차에 의한 / 연락급전 실시 열 / 차관제 통보 및 파트장 승인후 연락급전,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_4dc19650ef,"연락수전 : 신연수 ➡ 동 춘, 테크노 파크 센트럴파크 (신 연수➡동춘,테크노 센트럴)","연락수전 : 신연수 ➡ 동 / 춘, 테크노 / 파크  센트럴파크 (신 / 연수➡동춘,테크노센트럴)",,④ / 열차관제 통보 및 파트장 승 / 인 후 계통절 / 차에 의한 연락급전 실시 열차 / 관제 통보 및 파트장 승인후 연락급전,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_799976373a,"연락수전 : 동춘 ➡ 테크 노, 센 트럴 송도달빛 (동춘➡ 테 크노,센트럴 송도달빛)","연락수전 : 동춘 ➡ 테크 / 노, 센 / 트럴  송도달빛 (동춘➡ 테 / 크노,센트럴송도달빛)",,④ / 열차관제 통보 및 파트장 승 / 인 후 / 계통절차에 의한 연락급전 실시 열차관제 통 / 보 및 파트장 승인후 연락급전,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_4bfdd6672d,연락수전 : 테크노파크 ➡ 센트럴파크 ➡ 송도달빛,연락수전 : 테크노파크 ➡ / 센트럴파크 ➡ 송도달빛,,④ / 열차관제 통보 및 파트장 승 / 인 후 계통절차에 의한 연락급전 실시 ( / 테크노➡센트 / 럴➡송도달빛),"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_3e724a9481,예비 System으로 자동절체 성공여부,① / 예비 System으로 자동절체 / 성공여부,,복 / 구조치,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_d20eabe030,Master 정지 Script 실행,③ / Master 정지 Script 실행,,ssh scada@host-a/b,"[""ai_procedural_sensitive""]","[{""kw"": ""정지 Script"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_182b5d1770,Master 기동 Script 실행,④ / Master 기동 Script 실행,,[/home/scada/scada]./stop.s / h,"[""ai_procedural_sensitive""]","[{""kw"": ""기동 Script"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_d4fe46fdc6,예비 System으로 자동절체 성공,① / 예비 System으로 자동절체 성공,,복 / 구조치,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_7edd6cdf01,FEP 정지 Script 실행 : [ home,FEP 정지 Script 실행 : [/home/,,④ / 이상 FEP 재기동 실행,"[""ai_procedural_sensitive""]","[{""kw"": ""정지 Script"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_f0a0e1b7ad,FEP 기동 Script 실행 : [ home,FEP 기동 Script 실행 : [/home/,,FEP 정지 Script 실행 : [/home/,"[""ai_procedural_sensitive""]","[{""kw"": ""기동 Script"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_1bce6c91e2,시스템 설정파일(system.ini) 확,시스템 설정파일(system.ini) 확,,⑤ / FEP 재기동 실패 시 아래 사항,"[""ai_procedural_sensitive""]","[{""kw"": ""설정파일"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,1,0,0,FALSE,s,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_b9fc27171f,"설정파일(Device_Info.db,","설정파일(Device_Info.db,",,기동 Script 실행,"[""ai_procedural_sensitive""]","[{""kw"": ""설정파일"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,0,0,0,0,FALSE,s,
1호선 정보통신설비 검사표준매뉴얼(202507_Rev13).md,1호선_정보통신설비_검사표준매뉴얼(2_78b26c1d0b,Operat or command 에서 manual forced 선택하여 수동절체 한다.,③ Operat / or command / 에서 manual / forced 선택하여 수동절체 / 한다.,,② 팝업 메 / 뉴에서 Equ / ipment Protection 클릭한다.,"[""ai_procedural_sensitive""]","[{""kw"": ""수동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,c,
1호선 정보통신설비 검사표준매뉴얼(202507_Rev13).md,1호선_정보통신설비_검사표준매뉴얼(2_1f0328dc0e,AUTO/MA NUAL 녹색 ATS 자동 절체모드(A계 입력 시 A계,AUTO/MA / NUAL / 녹색 ATS 자동 절체모드(A계 입력 / 시 A계,,A(스위치 / 표시) / 녹색 A계(Normal) 입력으로 / 전원,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,c,
1호선 정보통신설비 검사표준매뉴얼(202507_Rev13).md,1호선_정보통신설비_검사표준매뉴얼(2_bd8817ed31,"프로그램 제어 방식, 중앙제어 방식","프로그램 제어 방식, 중앙제어 방식",,확인 점검한다.,"[""ai_procedural_sensitive""]","[{""kw"": ""제어 방식"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,s,
1호선 통신관제 검사표준매뉴얼(260408).md,1호선_통신관제_검사표준매뉴얼(260_2c4de050c6,❍ AUTO 버튼(전력공급 불량 시 자동절체,❍ / AUTO 버튼(전력공급 불량 시 / 자동절체,,❍ / 1호계 및 2호계 전원공급 LED / 램프의 정,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,o,
2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선).md,2._기계설비분야_이례상황시_응급조치_f59751ae14,"승강기(EL, ES) 응급조치 매뉴얼 P4~36","승강기(EL, ES) 응급조치 / 매뉴얼 ·······························P4~36",,목 차,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,s,
2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선).md,2._기계설비분야_이례상황시_응급조치_bccf37e9b0,화재수신반 응급조치 매뉴 얼 P57~95,화재수신반 응급조치 매뉴 / 얼 ·····································P57~95,,승강장안전문(PSD) 응급 / 조치 매뉴얼 ······················P37~56,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,s,
2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선).md,2._기계설비분야_이례상황시_응급조치_04be282eb6,배수펌프 응급조치 매뉴얼 P96~183,배수펌프 응급조치 매뉴얼 / ············································P96~183,,화재수신반 응급조치 매뉴 / 얼 ·····································P57~95,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,s,
2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선).md,2._기계설비분야_이례상황시_응급조치_db8b27c3dd,1호선 1 1호선 승강기 승강기 응급조치 응급조치 매뉴얼 매뉴얼 호선 승강기 응급조치 매뉴얼,1호선 1 1호선 승강기 승강기 응급조치 응급조치 매뉴얼 매뉴얼 호선 승강기 응급조치 매뉴얼,,- 1 -,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,c,
2. 기계설비분야 이례상황시 응급조치 매뉴얼(1호선).md,2._기계설비분야_이례상황시_응급조치_208814cb9d,1호선 1 1호선 승강장안전문 승강장안전문 응급조치 응급조치 매뉴얼 매뉴얼 호선 승강장안전문 응급조치 매뉴얼,1호선 1 1호선 승강장안전문 승강장안전문 응급조치 응급조치 매뉴얼 매뉴얼 호선 승강장안전문 응급조치 매뉴얼,,기계설비 응급조치 매뉴얼,"[""ai_procedural_sensitive""]","[{""kw"": ""응급 조치"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",FALSE,C,3,medium,1,1,0,0,0,FALSE,c,
